schid,schname,keyword,keynum,monthorweek,index
14,yuba college,yuba college,1,2016-03-06 - 2016-03-12,28
14,yuba college,yuba college,1,2016-03-13 - 2016-03-19,34
14,yuba college,yuba college,1,2016-03-20 - 2016-03-26,40
15,yuba college,yc.yccd.edu,2,2013-03-31 - 2013-04-06,35
15,yuba college,yc.yccd.edu,2,2013-04-07 - 2013-04-13,35
15,yuba college,yc.yccd.edu,2,2013-04-14 - 2013-04-20,46
15,yuba college,yc.yccd.edu,2,2013-04-21 - 2013-04-27,35
15,yuba college,yc.yccd.edu,2,2013-04-28 - 2013-05-04,70
15,yuba college,yc.yccd.edu,2,2013-05-05 - 2013-05-11,52
15,yuba college,yc.yccd.edu,2,2013-05-12 - 2013-05-18,35
15,yuba college,yc.yccd.edu,2,2013-05-19 - 2013-05-25,35
15,yuba college,yc.yccd.edu,2,2013-05-26 - 2013-06-01,35
15,yuba college,yc.yccd.edu,2,2013-06-02 - 2013-06-08,35
15,yuba college,yc.yccd.edu,2,2013-06-09 - 2013-06-15,36
15,yuba college,yc.yccd.edu,2,2013-06-16 - 2013-06-22,36
15,yuba college,yc.yccd.edu,2,2013-06-23 - 2013-06-29,36
15,yuba college,yc.yccd.edu,2,2013-06-30 - 2013-07-06,77
15,yuba college,yc.yccd.edu,2,2013-07-07 - 2013-07-13,36
15,yuba college,yc.yccd.edu,2,2013-07-14 - 2013-07-20,53
15,yuba college,yc.yccd.edu,2,2013-07-21 - 2013-07-27,71
15,yuba college,yc.yccd.edu,2,2013-07-28 - 2013-08-03,83
15,yuba college,yc.yccd.edu,2,2013-08-04 - 2013-08-10,36
15,yuba college,yc.yccd.edu,2,2013-08-11 - 2013-08-17,89
15,yuba college,yc.yccd.edu,2,2013-08-18 - 2013-08-24,35
15,yuba college,yc.yccd.edu,2,2013-08-25 - 2013-08-31,52
15,yuba college,yc.yccd.edu,2,2013-09-01 - 2013-09-07,70
15,yuba college,yc.yccd.edu,2,2013-09-08 - 2013-09-14,34
15,yuba college,yc.yccd.edu,2,2013-09-15 - 2013-09-21,67
15,yuba college,yc.yccd.edu,2,2013-09-22 - 2013-09-28,57
15,yuba college,yc.yccd.edu,2,2013-09-29 - 2013-10-05,51
15,yuba college,yc.yccd.edu,2,2013-10-06 - 2013-10-12,34
15,yuba college,yc.yccd.edu,2,2013-10-13 - 2013-10-19,52
15,yuba college,yc.yccd.edu,2,2013-10-20 - 2013-10-26,51
15,yuba college,yc.yccd.edu,2,2013-10-27 - 2013-11-02,51
15,yuba college,yc.yccd.edu,2,2013-11-03 - 2013-11-09,56
15,yuba college,yc.yccd.edu,2,2013-11-10 - 2013-11-16,67
15,yuba college,yc.yccd.edu,2,2013-11-17 - 2013-11-23,82
15,yuba college,yc.yccd.edu,2,2013-11-24 - 2013-11-30,59
15,yuba college,yc.yccd.edu,2,2013-12-01 - 2013-12-07,43
15,yuba college,yc.yccd.edu,2,2013-12-08 - 2013-12-14,33
15,yuba college,yc.yccd.edu,2,2013-12-15 - 2013-12-21,34
15,yuba college,yc.yccd.edu,2,2013-12-22 - 2013-12-28,39
15,yuba college,yc.yccd.edu,2,2013-12-29 - 2014-01-04,33
15,yuba college,yc.yccd.edu,2,2014-01-05 - 2014-01-11,33
15,yuba college,yc.yccd.edu,2,2014-01-12 - 2014-01-18,33
15,yuba college,yc.yccd.edu,2,2014-01-19 - 2014-01-25,32
15,yuba college,yc.yccd.edu,2,2014-01-26 - 2014-02-01,32
15,yuba college,yc.yccd.edu,2,2014-02-02 - 2014-02-08,34
15,yuba college,yc.yccd.edu,2,2014-02-09 - 2014-02-15,47
15,yuba college,yc.yccd.edu,2,2014-02-16 - 2014-02-22,32
15,yuba college,yc.yccd.edu,2,2014-02-23 - 2014-03-01,79
15,yuba college,yc.yccd.edu,2,2014-03-02 - 2014-03-08,32
15,yuba college,yc.yccd.edu,2,2014-03-09 - 2014-03-15,65
15,yuba college,yc.yccd.edu,2,2014-03-16 - 2014-03-22,33
15,yuba college,yc.yccd.edu,2,2014-03-23 - 2014-03-29,32
15,yuba college,yc.yccd.edu,2,2014-03-30 - 2014-04-05,32
15,yuba college,yc.yccd.edu,2,2014-04-06 - 2014-04-12,33
15,yuba college,yc.yccd.edu,2,2014-04-13 - 2014-04-19,33
15,yuba college,yc.yccd.edu,2,2014-04-20 - 2014-04-26,33
15,yuba college,yc.yccd.edu,2,2014-04-27 - 2014-05-03,48
15,yuba college,yc.yccd.edu,2,2014-05-04 - 2014-05-10,100
15,yuba college,yc.yccd.edu,2,2014-05-11 - 2014-05-17,33
15,yuba college,yc.yccd.edu,2,2014-05-18 - 2014-05-24,48
15,yuba college,yc.yccd.edu,2,2014-05-25 - 2014-05-31,80
15,yuba college,yc.yccd.edu,2,2014-06-01 - 2014-06-07,38
15,yuba college,yc.yccd.edu,2,2014-06-08 - 2014-06-14,39
15,yuba college,yc.yccd.edu,2,2014-06-15 - 2014-06-21,39
15,yuba college,yc.yccd.edu,2,2014-06-22 - 2014-06-28,39
15,yuba college,yc.yccd.edu,2,2014-06-29 - 2014-07-05,49
15,yuba college,yc.yccd.edu,2,2014-07-06 - 2014-07-12,58
15,yuba college,yc.yccd.edu,2,2014-07-13 - 2014-07-19,39
15,yuba college,yc.yccd.edu,2,2014-07-20 - 2014-07-26,53
15,yuba college,yc.yccd.edu,2,2014-07-27 - 2014-08-02,68
15,yuba college,yc.yccd.edu,2,2014-08-03 - 2014-08-09,82
15,yuba college,yc.yccd.edu,2,2014-08-10 - 2014-08-16,37
15,yuba college,yc.yccd.edu,2,2014-08-17 - 2014-08-23,38
15,yuba college,yc.yccd.edu,2,2014-08-24 - 2014-08-30,37
15,yuba college,yc.yccd.edu,2,2014-08-31 - 2014-09-06,36
15,yuba college,yc.yccd.edu,2,2014-09-07 - 2014-09-13,36
15,yuba college,yc.yccd.edu,2,2014-09-14 - 2014-09-20,36
15,yuba college,yc.yccd.edu,2,2014-09-21 - 2014-09-27,37
15,yuba college,yc.yccd.edu,2,2014-09-28 - 2014-10-04,36
15,yuba college,yc.yccd.edu,2,2014-10-05 - 2014-10-11,36
15,yuba college,yc.yccd.edu,2,2014-10-12 - 2014-10-18,36
15,yuba college,yc.yccd.edu,2,2014-10-19 - 2014-10-25,36
15,yuba college,yc.yccd.edu,2,2014-10-26 - 2014-11-01,36
15,yuba college,yc.yccd.edu,2,2014-11-02 - 2014-11-08,53
15,yuba college,yc.yccd.edu,2,2014-11-09 - 2014-11-15,35
15,yuba college,yc.yccd.edu,2,2014-11-16 - 2014-11-22,71
15,yuba college,yc.yccd.edu,2,2014-11-23 - 2014-11-29,34
15,yuba college,yc.yccd.edu,2,2014-11-30 - 2014-12-06,34
15,yuba college,yc.yccd.edu,2,2014-12-07 - 2014-12-13,35
15,yuba college,yc.yccd.edu,2,2014-12-14 - 2014-12-20,37
15,yuba college,yc.yccd.edu,2,2014-12-21 - 2014-12-27,35
15,yuba college,yc.yccd.edu,2,2014-12-28 - 2015-01-03,35
15,yuba college,yc.yccd.edu,2,2015-01-04 - 2015-01-10,35
15,yuba college,yc.yccd.edu,2,2015-01-11 - 2015-01-17,35
15,yuba college,yc.yccd.edu,2,2015-01-18 - 2015-01-24,35
15,yuba college,yc.yccd.edu,2,2015-01-25 - 2015-01-31,34
15,yuba college,yc.yccd.edu,2,2015-02-01 - 2015-02-07,68
15,yuba college,yc.yccd.edu,2,2015-02-08 - 2015-02-14,34
15,yuba college,yc.yccd.edu,2,2015-02-15 - 2015-02-21,35
15,yuba college,yc.yccd.edu,2,2015-02-22 - 2015-02-28,40
15,yuba college,yc.yccd.edu,2,2015-03-01 - 2015-03-07,44
15,yuba college,yc.yccd.edu,2,2015-03-08 - 2015-03-14,49
15,yuba college,yc.yccd.edu,2,2015-03-15 - 2015-03-21,54
15,yuba college,yc.yccd.edu,2,2015-03-22 - 2015-03-28,58
15,yuba college,yc.yccd.edu,2,2015-03-29 - 2015-04-04,36
15,yuba college,yc.yccd.edu,2,2015-04-05 - 2015-04-11,72
15,yuba college,yc.yccd.edu,2,2015-04-12 - 2015-04-18,70
15,yuba college,yc.yccd.edu,2,2015-04-19 - 2015-04-25,35
15,yuba college,yc.yccd.edu,2,2015-04-26 - 2015-05-02,53
15,yuba college,yc.yccd.edu,2,2015-05-03 - 2015-05-09,36
15,yuba college,yc.yccd.edu,2,2015-05-10 - 2015-05-16,37
15,yuba college,yc.yccd.edu,2,2015-05-17 - 2015-05-23,37
15,yuba college,yc.yccd.edu,2,2015-05-24 - 2015-05-30,38
15,yuba college,yc.yccd.edu,2,2015-05-31 - 2015-06-06,38
15,yuba college,yc.yccd.edu,2,2015-06-07 - 2015-06-13,38
15,yuba college,yc.yccd.edu,2,2015-06-14 - 2015-06-20,39
15,yuba college,yc.yccd.edu,2,2015-06-21 - 2015-06-27,38
15,yuba college,yc.yccd.edu,2,2015-06-28 - 2015-07-04,38
15,yuba college,yc.yccd.edu,2,2015-07-05 - 2015-07-11,38
15,yuba college,yc.yccd.edu,2,2015-07-12 - 2015-07-18,38
15,yuba college,yc.yccd.edu,2,2015-07-19 - 2015-07-25,77
15,yuba college,yc.yccd.edu,2,2015-07-26 - 2015-08-01,39
15,yuba college,yc.yccd.edu,2,2015-08-02 - 2015-08-08,39
15,yuba college,yc.yccd.edu,2,2015-08-09 - 2015-08-15,38
15,yuba college,yc.yccd.edu,2,2015-08-16 - 2015-08-22,50
15,yuba college,yc.yccd.edu,2,2015-08-23 - 2015-08-29,37
15,yuba college,yc.yccd.edu,2,2015-08-30 - 2015-09-05,37
15,yuba college,yc.yccd.edu,2,2015-09-06 - 2015-09-12,37
15,yuba college,yc.yccd.edu,2,2015-09-13 - 2015-09-19,35
15,yuba college,yc.yccd.edu,2,2015-09-20 - 2015-09-26,35
15,yuba college,yc.yccd.edu,2,2015-09-27 - 2015-10-03,35
15,yuba college,yc.yccd.edu,2,2015-10-04 - 2015-10-10,35
15,yuba college,yc.yccd.edu,2,2015-10-11 - 2015-10-17,35
15,yuba college,yc.yccd.edu,2,2015-10-18 - 2015-10-24,34
15,yuba college,yc.yccd.edu,2,2015-10-25 - 2015-10-31,34
15,yuba college,yc.yccd.edu,2,2015-11-01 - 2015-11-07,34
15,yuba college,yc.yccd.edu,2,2015-11-08 - 2015-11-14,34
15,yuba college,yc.yccd.edu,2,2015-11-15 - 2015-11-21,34
15,yuba college,yc.yccd.edu,2,2015-11-22 - 2015-11-28,33
15,yuba college,yc.yccd.edu,2,2015-11-29 - 2015-12-05,33
15,yuba college,yc.yccd.edu,2,2015-12-06 - 2015-12-12,33
15,yuba college,yc.yccd.edu,2,2015-12-13 - 2015-12-19,36
15,yuba college,yc.yccd.edu,2,2015-12-20 - 2015-12-26,40
15,yuba college,yc.yccd.edu,2,2015-12-27 - 2016-01-02,39
15,yuba college,yc.yccd.edu,2,2016-01-03 - 2016-01-09,34
15,yuba college,yc.yccd.edu,2,2016-01-10 - 2016-01-16,34
15,yuba college,yc.yccd.edu,2,2016-01-17 - 2016-01-23,34
15,yuba college,yc.yccd.edu,2,2016-01-24 - 2016-01-30,0
15,yuba college,yc.yccd.edu,2,2016-01-31 - 2016-02-06,0
15,yuba college,yc.yccd.edu,2,2016-02-07 - 2016-02-13,0
15,yuba college,yc.yccd.edu,2,2016-02-14 - 2016-02-20,0
15,yuba college,yc.yccd.edu,2,2016-02-21 - 2016-02-27,0
15,yuba college,yc.yccd.edu,2,2016-02-28 - 2016-03-05,0
15,yuba college,yc.yccd.edu,2,2016-03-06 - 2016-03-12,0
15,yuba college,yc.yccd.edu,2,2016-03-13 - 2016-03-19,48
15,yuba college,yc.yccd.edu,2,2016-03-20 - 2016-03-26,0
16,yuba college,yc,3,2013-03-31 - 2013-04-06,62
16,yuba college,yc,3,2013-04-07 - 2013-04-13,58
16,yuba college,yc,3,2013-04-14 - 2013-04-20,65
16,yuba college,yc,3,2013-04-21 - 2013-04-27,61
16,yuba college,yc,3,2013-04-28 - 2013-05-04,64
16,yuba college,yc,3,2013-05-05 - 2013-05-11,65
16,yuba college,yc,3,2013-05-12 - 2013-05-18,57
16,yuba college,yc,3,2013-05-19 - 2013-05-25,59
16,yuba college,yc,3,2013-05-26 - 2013-06-01,60
16,yuba college,yc,3,2013-06-02 - 2013-06-08,73
16,yuba college,yc,3,2013-06-09 - 2013-06-15,55
16,yuba college,yc,3,2013-06-16 - 2013-06-22,53
16,yuba college,yc,3,2013-06-23 - 2013-06-29,55
16,yuba college,yc,3,2013-06-30 - 2013-07-06,61
16,yuba college,yc,3,2013-07-07 - 2013-07-13,62
16,yuba college,yc,3,2013-07-14 - 2013-07-20,62
16,yuba college,yc,3,2013-07-21 - 2013-07-27,59
16,yuba college,yc,3,2013-07-28 - 2013-08-03,62
16,yuba college,yc,3,2013-08-04 - 2013-08-10,59
16,yuba college,yc,3,2013-08-11 - 2013-08-17,61
16,yuba college,yc,3,2013-08-18 - 2013-08-24,68
16,yuba college,yc,3,2013-08-25 - 2013-08-31,62
16,yuba college,yc,3,2013-09-01 - 2013-09-07,80
16,yuba college,yc,3,2013-09-08 - 2013-09-14,66
16,yuba college,yc,3,2013-09-15 - 2013-09-21,63
16,yuba college,yc,3,2013-09-22 - 2013-09-28,62
16,yuba college,yc,3,2013-09-29 - 2013-10-05,67
16,yuba college,yc,3,2013-10-06 - 2013-10-12,58
16,yuba college,yc,3,2013-10-13 - 2013-10-19,76
16,yuba college,yc,3,2013-10-20 - 2013-10-26,65
16,yuba college,yc,3,2013-10-27 - 2013-11-02,63
16,yuba college,yc,3,2013-11-03 - 2013-11-09,70
16,yuba college,yc,3,2013-11-10 - 2013-11-16,61
16,yuba college,yc,3,2013-11-17 - 2013-11-23,62
16,yuba college,yc,3,2013-11-24 - 2013-11-30,53
16,yuba college,yc,3,2013-12-01 - 2013-12-07,55
16,yuba college,yc,3,2013-12-08 - 2013-12-14,56
16,yuba college,yc,3,2013-12-15 - 2013-12-21,59
16,yuba college,yc,3,2013-12-22 - 2013-12-28,54
16,yuba college,yc,3,2013-12-29 - 2014-01-04,58
16,yuba college,yc,3,2014-01-05 - 2014-01-11,55
16,yuba college,yc,3,2014-01-12 - 2014-01-18,59
16,yuba college,yc,3,2014-01-19 - 2014-01-25,56
16,yuba college,yc,3,2014-01-26 - 2014-02-01,61
16,yuba college,yc,3,2014-02-02 - 2014-02-08,59
16,yuba college,yc,3,2014-02-09 - 2014-02-15,61
16,yuba college,yc,3,2014-02-16 - 2014-02-22,55
16,yuba college,yc,3,2014-02-23 - 2014-03-01,60
16,yuba college,yc,3,2014-03-02 - 2014-03-08,62
16,yuba college,yc,3,2014-03-09 - 2014-03-15,68
16,yuba college,yc,3,2014-03-16 - 2014-03-22,64
16,yuba college,yc,3,2014-03-23 - 2014-03-29,74
16,yuba college,yc,3,2014-03-30 - 2014-04-05,60
16,yuba college,yc,3,2014-04-06 - 2014-04-12,63
16,yuba college,yc,3,2014-04-13 - 2014-04-19,65
16,yuba college,yc,3,2014-04-20 - 2014-04-26,65
16,yuba college,yc,3,2014-04-27 - 2014-05-03,61
16,yuba college,yc,3,2014-05-04 - 2014-05-10,63
16,yuba college,yc,3,2014-05-11 - 2014-05-17,58
16,yuba college,yc,3,2014-05-18 - 2014-05-24,63
16,yuba college,yc,3,2014-05-25 - 2014-05-31,53
16,yuba college,yc,3,2014-06-01 - 2014-06-07,62
16,yuba college,yc,3,2014-06-08 - 2014-06-14,56
16,yuba college,yc,3,2014-06-15 - 2014-06-21,60
16,yuba college,yc,3,2014-06-22 - 2014-06-28,61
16,yuba college,yc,3,2014-06-29 - 2014-07-05,54
16,yuba college,yc,3,2014-07-06 - 2014-07-12,60
16,yuba college,yc,3,2014-07-13 - 2014-07-19,62
16,yuba college,yc,3,2014-07-20 - 2014-07-26,69
16,yuba college,yc,3,2014-07-27 - 2014-08-02,62
16,yuba college,yc,3,2014-08-03 - 2014-08-09,66
16,yuba college,yc,3,2014-08-10 - 2014-08-16,56
16,yuba college,yc,3,2014-08-17 - 2014-08-23,72
16,yuba college,yc,3,2014-08-24 - 2014-08-30,54
16,yuba college,yc,3,2014-08-31 - 2014-09-06,61
16,yuba college,yc,3,2014-09-07 - 2014-09-13,59
16,yuba college,yc,3,2014-09-14 - 2014-09-20,58
16,yuba college,yc,3,2014-09-21 - 2014-09-27,59
16,yuba college,yc,3,2014-09-28 - 2014-10-04,55
16,yuba college,yc,3,2014-10-05 - 2014-10-11,63
16,yuba college,yc,3,2014-10-12 - 2014-10-18,65
16,yuba college,yc,3,2014-10-19 - 2014-10-25,54
16,yuba college,yc,3,2014-10-26 - 2014-11-01,62
16,yuba college,yc,3,2014-11-02 - 2014-11-08,62
16,yuba college,yc,3,2014-11-09 - 2014-11-15,57
16,yuba college,yc,3,2014-11-16 - 2014-11-22,57
16,yuba college,yc,3,2014-11-23 - 2014-11-29,46
16,yuba college,yc,3,2014-11-30 - 2014-12-06,52
16,yuba college,yc,3,2014-12-07 - 2014-12-13,52
16,yuba college,yc,3,2014-12-14 - 2014-12-20,48
16,yuba college,yc,3,2014-12-21 - 2014-12-27,47
16,yuba college,yc,3,2014-12-28 - 2015-01-03,51
16,yuba college,yc,3,2015-01-04 - 2015-01-10,50
16,yuba college,yc,3,2015-01-11 - 2015-01-17,50
16,yuba college,yc,3,2015-01-18 - 2015-01-24,55
16,yuba college,yc,3,2015-01-25 - 2015-01-31,58
16,yuba college,yc,3,2015-02-01 - 2015-02-07,51
16,yuba college,yc,3,2015-02-08 - 2015-02-14,55
16,yuba college,yc,3,2015-02-15 - 2015-02-21,56
16,yuba college,yc,3,2015-02-22 - 2015-02-28,58
16,yuba college,yc,3,2015-03-01 - 2015-03-07,57
16,yuba college,yc,3,2015-03-08 - 2015-03-14,59
16,yuba college,yc,3,2015-03-15 - 2015-03-21,67
16,yuba college,yc,3,2015-03-22 - 2015-03-28,83
16,yuba college,yc,3,2015-03-29 - 2015-04-04,64
16,yuba college,yc,3,2015-04-05 - 2015-04-11,68
16,yuba college,yc,3,2015-04-12 - 2015-04-18,100
16,yuba college,yc,3,2015-04-19 - 2015-04-25,64
16,yuba college,yc,3,2015-04-26 - 2015-05-02,66
16,yuba college,yc,3,2015-05-03 - 2015-05-09,54
16,yuba college,yc,3,2015-05-10 - 2015-05-16,52
16,yuba college,yc,3,2015-05-17 - 2015-05-23,53
16,yuba college,yc,3,2015-05-24 - 2015-05-30,58
16,yuba college,yc,3,2015-05-31 - 2015-06-06,59
16,yuba college,yc,3,2015-06-07 - 2015-06-13,60
16,yuba college,yc,3,2015-06-14 - 2015-06-20,53
16,yuba college,yc,3,2015-06-21 - 2015-06-27,62
16,yuba college,yc,3,2015-06-28 - 2015-07-04,56
16,yuba college,yc,3,2015-07-05 - 2015-07-11,60
16,yuba college,yc,3,2015-07-12 - 2015-07-18,67
16,yuba college,yc,3,2015-07-19 - 2015-07-25,82
16,yuba college,yc,3,2015-07-26 - 2015-08-01,78
16,yuba college,yc,3,2015-08-02 - 2015-08-08,66
16,yuba college,yc,3,2015-08-09 - 2015-08-15,63
16,yuba college,yc,3,2015-08-16 - 2015-08-22,81
16,yuba college,yc,3,2015-08-23 - 2015-08-29,72
16,yuba college,yc,3,2015-08-30 - 2015-09-05,65
16,yuba college,yc,3,2015-09-06 - 2015-09-12,59
16,yuba college,yc,3,2015-09-13 - 2015-09-19,58
16,yuba college,yc,3,2015-09-20 - 2015-09-26,61
16,yuba college,yc,3,2015-09-27 - 2015-10-03,58
16,yuba college,yc,3,2015-10-04 - 2015-10-10,65
16,yuba college,yc,3,2015-10-11 - 2015-10-17,60
16,yuba college,yc,3,2015-10-18 - 2015-10-24,62
16,yuba college,yc,3,2015-10-25 - 2015-10-31,61
16,yuba college,yc,3,2015-11-01 - 2015-11-07,53
16,yuba college,yc,3,2015-11-08 - 2015-11-14,60
16,yuba college,yc,3,2015-11-15 - 2015-11-21,58
16,yuba college,yc,3,2015-11-22 - 2015-11-28,46
16,yuba college,yc,3,2015-11-29 - 2015-12-05,50
16,yuba college,yc,3,2015-12-06 - 2015-12-12,50
16,yuba college,yc,3,2015-12-13 - 2015-12-19,53
16,yuba college,yc,3,2015-12-20 - 2015-12-26,45
16,yuba college,yc,3,2015-12-27 - 2016-01-02,50
16,yuba college,yc,3,2016-01-03 - 2016-01-09,64
16,yuba college,yc,3,2016-01-10 - 2016-01-16,54
16,yuba college,yc,3,2016-01-17 - 2016-01-23,53
16,yuba college,yc,3,2016-01-24 - 2016-01-30,65
16,yuba college,yc,3,2016-01-31 - 2016-02-06,54
16,yuba college,yc,3,2016-02-07 - 2016-02-13,53
16,yuba college,yc,3,2016-02-14 - 2016-02-20,56
16,yuba college,yc,3,2016-02-21 - 2016-02-27,56
16,yuba college,yc,3,2016-02-28 - 2016-03-05,53
16,yuba college,yc,3,2016-03-06 - 2016-03-12,61
16,yuba college,yc,3,2016-03-13 - 2016-03-19,66
16,yuba college,yc,3,2016-03-20 - 2016-03-26,90
17,yuba college,yuba,4,2013-03-31 - 2013-04-06,78
17,yuba college,yuba,4,2013-04-07 - 2013-04-13,78
17,yuba college,yuba,4,2013-04-14 - 2013-04-20,75
17,yuba college,yuba,4,2013-04-21 - 2013-04-27,80
17,yuba college,yuba,4,2013-04-28 - 2013-05-04,84
17,yuba college,yuba,4,2013-05-05 - 2013-05-11,80
17,yuba college,yuba,4,2013-05-12 - 2013-05-18,83
17,yuba college,yuba,4,2013-05-19 - 2013-05-25,87
17,yuba college,yuba,4,2013-05-26 - 2013-06-01,85
17,yuba college,yuba,4,2013-06-02 - 2013-06-08,85
17,yuba college,yuba,4,2013-06-09 - 2013-06-15,86
17,yuba college,yuba,4,2013-06-16 - 2013-06-22,83
17,yuba college,yuba,4,2013-06-23 - 2013-06-29,84
17,yuba college,yuba,4,2013-06-30 - 2013-07-06,95
17,yuba college,yuba,4,2013-07-07 - 2013-07-13,88
17,yuba college,yuba,4,2013-07-14 - 2013-07-20,88
17,yuba college,yuba,4,2013-07-21 - 2013-07-27,87
17,yuba college,yuba,4,2013-07-28 - 2013-08-03,92
17,yuba college,yuba,4,2013-08-04 - 2013-08-10,89
17,yuba college,yuba,4,2013-08-11 - 2013-08-17,100
17,yuba college,yuba,4,2013-08-18 - 2013-08-24,91
17,yuba college,yuba,4,2013-08-25 - 2013-08-31,87
17,yuba college,yuba,4,2013-09-01 - 2013-09-07,87
